0.086791687,0.094264314,0.086315848,0.062319085,0.095798001,0
0.074080154,0.092270091,0.085025318,0.065236025,0.095524386,0
0.072102487,0.077130884,0.072055064,0.049660433,0.079420105,0
0.078299709,0.09498027,0.087674677,0.065236025,0.095728725,0
0.075813033,0.082310617,0.075926684,0.052582942,0.084199443,0
0.078252427,0.095696211,0.088558942,0.068158537,0.095728725,0
0.078374811,0.090200514,0.081157118,0.055499889,0.091704398,0
0.078032695,0.08749035,0.080679141,0.058422398,0.087815121,0
0.077837981,0.091951251,0.085025318,0.062319085,0.093342528,0
0.077837981,0.087249771,0.080815703,0.060370743,0.088088721,0
0.083131209,0.10031943,0.091751143,0.067184366,0.100913271,0
0.074105188,0.082948312,0.07613153,0.054525718,0.083991647,0
0.078130044,0.093626618,0.084960446,0.060370743,0.094433457,0
0.074469566,0.084142506,0.077148937,0.055499889,0.085086048,0
0.073176153,0.083188891,0.078101479,0.058422398,0.084538847,0
0.080057636,0.092351258,0.084687315,0.065236025,0.094364181,0
0.078933902,0.082232356,0.075994961,0.054525718,0.083105057,0
0.080839239,0.096015051,0.088627212,0.066210195,0.096615329,0
0.071298629,0.073148251,0.067370884,0.048686262,0.073826894,0
0.081058972,0.09593679,0.087538108,0.061344914,0.097366869,0
0.067735516,0.073307678,0.067982018,0.050634604,0.074304834,0
0.077056378,0.095061421,0.08638414,0.068158537,0.096275926,0
0.069371045,0.076096103,0.070289962,0.049660433,0.077373311,0
0.073468216,0.082310617,0.074567862,0.053551547,0.082900718,0
0.081326,0.093864307,0.087200113,0.065236025,0.094637796,0
0.06495399,0.06876561,0.064315252,0.045763753,0.070824236,0
0.07847216,0.093545467,0.084414192,0.060370743,0.094090596,0
0.064661928,0.070756927,0.065943785,0.045763753,0.072462365,0
0.078691907,0.099362895,0.086926982,0.062319085,0.099278599,0
0.065832958,0.071472883,0.065670654,0.045763753,0.073009565,0
0.071298629,0.087968618,0.080003142,0.060370743,0.088358849,0
0.067710482,0.078646839,0.07280276,0.054525718,0.07921578,0
0.068369694,0.075617835,0.068661422,0.04673792,0.077442572,0
0.062929049,0.077449724,0.072396472,0.05647406,0.078672037,0
0.066197336,0.077052623,0.069678836,0.050634604,0.078876376,0
0.061440937,0.074342459,0.070494808,0.053551547,0.076147303,0
0.062976338,0.070359826,0.065400943,0.047712091,0.071849361,0
0.071053863,0.084780201,0.077353783,0.05647406,0.085699052,0
0.062219761,0.070040986,0.062888145,0.043815412,0.071371436,0
0.061171129,0.070838094,0.066554911,0.049660433,0.072053701,0
0.069101229,0.084780201,0.077285498,0.05647406,0.085699052,0
0.062806658,0.070438087,0.065400943,0.047712091,0.0717801,0
0.06556315,0.081116408,0.074431293,0.054525718,0.082765639,0
0.065735601,0.072988823,0.066148631,0.047712091,0.074304834,0
0.068956599,0.083983094,0.077012375,0.058422398,0.084538847,0
0.055950217,0.063267022,0.05826883,0.04186707,0.066865698,0
0.060536943,0.068206191,0.064858094,0.050634604,0.069868371,0
0.066589527,0.082151189,0.07368701,0.053551547,0.083721504,0
0.056314595,0.065498933,0.062208734,0.049660433,0.067547962,0
0.062075116,0.078406259,0.073345602,0.05647406,0.080171645,0
0.063610524,0.078168571,0.072191633,0.055499889,0.078807101,0
0.06156332,0.087409198,0.077353783,0.059396569,0.088154525,0
0.055997506,0.071472883,0.06601207,0.051608771,0.074100494,0
0.06327118,0.08374542,0.077148937,0.059396569,0.084743187,0
0.062122412,0.079284519,0.074025013,0.059396569,0.080853909,0
0.056656726,0.072110564,0.067097761,0.053551547,0.074713498,0
0.066392034,0.090119362,0.084960446,0.070106886,0.091839463,0
0.055460677,0.070519254,0.067097761,0.053551547,0.072188765,0
0.064611867,0.089003414,0.082785651,0.065236025,0.090544194,0
0.057658076,0.071472883,0.067982018,0.055499889,0.072462365,0
0.068517119,0.091791838,0.083939627,0.063293256,0.093134731,0
0.054267399,0.065736607,0.061392754,0.047712091,0.066799894,0
0.058072522,0.078246832,0.070358247,0.053551547,0.078945637,0
0.052679159,0.068206191,0.063768983,0.048686262,0.07027702,0
0.048189789,0.061913405,0.057114862,0.044789582,0.064753085,0
0.058072522,0.080478728,0.074567862,0.058422398,0.081605449,0
0.050801635,0.062551096,0.055824324,0.039924294,0.064070821,0
0.055413388,0.075777248,0.068524867,0.049660433,0.077307507,0
0.05263187,0.066774294,0.059832506,0.042841237,0.068164423,0
0.053241022,0.072191715,0.065807216,0.052582942,0.074439898,0
0.052459419,0.064064145,0.05949109,0.045763753,0.066799894,0
0.04836224,0.057927873,0.0527004,0.039924294,0.061068151,0
0.052776508,0.067252561,0.062413581,0.050634604,0.069186091,0
0.052069999,0.065180093,0.05826883,0.040898465,0.067412883,0
0.04616484,0.057609025,0.055486329,0.044789582,0.059565086,0
0.044676729,0.057052504,0.052225836,0.037001781,0.05929495,0
0.051216081,0.066774294,0.062072173,0.048686262,0.068164423,0
0.045263633,0.05458292,0.050392456,0.037975952,0.05656587,0
0.044164933,0.057530764,0.053243242,0.04186707,0.060659479,0
0.050142415,0.066374302,0.058879964,0.04186707,0.067755759,0
0.041797861,0.04852492,0.044824019,0.030182587,0.05076487,0
0.049800284,0.066533715,0.05962766,0.042841237,0.067890823,0
0.045408264,0.053545233,0.047811382,0.033105098,0.055062804,0
0.049922675,0.065498933,0.060307063,0.044789582,0.066934958,0
0.042165019,0.050278556,0.046046279,0.031156758,0.052198667,0
0.041822895,0.055458289,0.051614709,0.039924294,0.056700941,0
0.045653045,0.054980028,0.048354223,0.030182587,0.056974541,0
0.039625496,0.045658235,0.042717502,0.032130931,0.047284264,0
0.046189874,0.062948182,0.056776866,0.038950123,0.065296829,0
0.040039942,0.043666918,0.040747561,0.030182587,0.045441795,0
0.042284623,0.057530764,0.053174965,0.038950123,0.059769418,0
0.04206489,0.051316243,0.046995401,0.033105098,0.053151075,0
0.046726711,0.061594557,0.05480691,0.038950123,0.063184217,0
0.043188617,0.04948144,0.045025453,0.030182587,0.050969202,0
0.044334605,0.052748132,0.047947943,0.033105098,0.053971868,0
0.039625496,0.051553924,0.047131963,0.032130931,0.054176208,0
0.043970227,0.051872764,0.046520844,0.035053443,0.052468803,0
0.05087395,0.067727923,0.060849912,0.04186707,0.069528952,0
0.034087494,0.034742232,0.034229994,0.024343131,0.036776651,0
0.05065421,0.069800407,0.061935604,0.042841237,0.071302161,0
0.035308577,0.038406018,0.037828483,0.030182587,0.040461589,0
0.041383415,0.055458289,0.050392456,0.035053443,0.057248142,0
0.048776686,0.061991666,0.057046585,0.045763753,0.06277208,0
0.045238599,0.055936556,0.053516373,0.042841237,0.057791878,0
0.053435728,0.072191715,0.06546922,0.052582942,0.073553294,0
0.049043715,0.057690192,0.051819555,0.037975952,0.058134746,0
0.046531998,0.061116297,0.057657704,0.043815412,0.062637016,0
0.039163761,0.041513283,0.039255582,0.029213984,0.042643454,0
0.050826669,0.067568496,0.06003394,0.040898465,0.069324628,0
0.03296376,0.034501653,0.034093432,0.027265644,0.036915179,0
0.046654388,0.05458292,0.047538243,0.029213984,0.055949409,0
0.047897726,0.062232245,0.056234017,0.044789582,0.062089819,0
0.043847837,0.049722027,0.04339692,0.027265644,0.051582206,0
0.041016251,0.04932202,0.046452552,0.034079269,0.050356198,0
0.03877157,0.043188658,0.038576178,0.026291471,0.044555191,0
0.041603155,0.055855397,0.049849607,0.035053443,0.057109613,0
0.03745313,0.043426339,0.039457023,0.028239815,0.044759531,0
0.038699247,0.045498814,0.042854071,0.030182587,0.047284264,0
0.035672955,0.043266919,0.040409565,0.030182587,0.044624459,0
0.038259767,0.044620547,0.039730147,0.024343131,0.046602,0
0.031965196,0.043585759,0.041426964,0.033105098,0.045033123,0
0.035525538,0.043426339,0.038371332,0.02336896,0.045511063,0
0.029987538,0.042869817,0.040136434,0.030182587,0.044350859,0
0.036916301,0.045498814,0.038234763,0.022394791,0.047149193,0
0.031525716,0.041913282,0.038576178,0.030182587,0.04298633,0
0.034451872,0.045577075,0.039593585,0.026291471,0.047488596,0
0.025083726,0.02828712,0.027234459,0.019472279,0.030566979,0
0.038868919,0.056971345,0.048897073,0.035053443,0.057722609,0
0.035965018,0.042869817,0.037691914,0.025317302,0.044077259,0
0.03384272,0.04709303,0.042785786,0.032130931,0.047966529,0
0.029720509,0.038327757,0.033007741,0.019472279,0.041213121,0
0.029523028,0.04414228,0.0395253,0.031156758,0.045646127,0
0.031525716,0.040716182,0.035315685,0.02044645,0.04278199,0
0.029230965,0.034979913,0.032260053,0.02336896,0.036298718,0
0.03767287,0.050519135,0.045366861,0.030182587,0.052880939,0
0.026254741,0.029721908,0.02825187,0.021420619,0.031183444,0
0.037113786,0.05394524,0.046995401,0.032130931,0.055880141,0
0.026888927,0.027252331,0.025127945,0.016555334,0.028863035,0
0.041505806,0.059203241,0.052973531,0.037975952,0.060112279,0
0.028694132,0.028843641,0.026691614,0.018498108,0.030501172,0
0.026719255,0.034582812,0.03117436,0.021420619,0.037119512,0
0.032549314,0.043745179,0.038507894,0.026291471,0.045237463,0
